channel,status,latitude,longitude,elevation
945,good,35.56830160878466,-117.6701562997303,829.45
946,good,35.56821148513229,-117.67015761972951,829.88
947,good,35.56812136147992,-117.67015893972872,830.41
948,good,35.56803123782755,-117.67016025972794,830.92
949,good,35.567932101806406,-117.67016171172713,831.43
950,good,35.567841978148024,-117.67016303172643,831.94
951,good,35.56775185448965,-117.67016435172575,832.37
952,good,35.567661730831276,-117.67016567172504,832.87
953,good,35.567571607172376,-117.67016699172373,833.33
954,good,35.56747247114184,-117.67016844371557,833.67
955,good,35.56738234747772,-117.67016976370815,834.12
956,bad,,,
957,bad,,,
958,bad,,,
959,bad,,,
960,bad,,,
961,bad,,,
962,bad,,,
963,bad,,,
964,good,35.567292223813595,-117.67017108370072,834.57
965,good,35.56720209978488,-117.67017236314643,834.97
966,good,35.56711197416063,-117.67017346514893,835.4
967,good,35.567012835973955,-117.67017467735168,835.81
968,good,35.5669227100491,-117.67017574016812,836.26
969,good,35.5668325833691,-117.67017670478535,836.72
970,good,35.566742456688594,-117.67017766940258,837.19
971,good,35.56665233000809,-117.67017863401982,837.63
972,good,35.56655319065531,-117.67017969508895,838.03
973,good,35.56646306397003,-117.67018065969508,838.44
974,good,35.56637293728475,-117.6701816243012,838.85
975,good,35.56628281059947,-117.67018258890731,839.26
976,good,35.56618367124035,-117.67018364997061,839.68
977,good,35.56609354454968,-117.67018461457323,840.02
978,good,35.566003417859,-117.67018557917586,840.29
979,good,35.56591329116832,-117.67018654377848,840.77
980,good,35.56582316343969,-117.67018735062832,841.23
981,good,35.56572402291754,-117.67018823502542,841.63
982,good,35.56563390784511,-117.67018950540704,842.15
983,good,35.56554393564994,-117.67019603305084,842.66
984,good,35.565453963454765,-117.67020256069466,843.24
985,good,35.56536399125959,-117.67020908833847,843.8
986,good,35.565265551353185,-117.67022265037045,844.31
987,good,35.56517634365944,-117.67023839177087,844.85
988,good,35.56508694274941,-117.67025080110801,845.45
989,good,35.56499681269657,-117.67025063619482,846.06
990,good,35.56490668264373,-117.67025047128163,846.58
991,good,35.56480753958383,-117.67025028987712,847.19
992,good,35.56471740952525,-117.67025012496393,847.71
993,good,35.56462727946667,-117.67024996005073,848.32
994,good,35.56453714940809,-117.67024979513752,848.32
995,good,35.56444701934951,-117.67024963022433,848.82
996,good,35.56434787628507,-117.67024944881982,849.87
997,good,35.56425821152829,-117.67023877145884,850.46
998,good,35.56416859432781,-117.67022701967036,850.46
999,good,35.56407897712732,-117.67021526788189,850.97
1000,good,35.56398021577846,-117.67020503934206,852.09
1001,good,35.56389023904956,-117.6701986055945,852.09
1002,good,35.563800262320676,-117.67019217184695,852.6
1003,good,35.56371028559178,-117.67018573809938,853.1
1004,good,35.563620307453085,-117.67017941009428,853.7
1005,good,35.56352119707622,-117.67018253176069,854.27
1006,good,35.563431096733616,-117.67018536963924,854.73
1007,good,35.56334099639102,-117.6701882075178,855.3
1008,good,35.563250929037764,-117.67019178168407,855.85
1009,good,35.56316111536017,-117.67020101762532,856.43
1010,good,35.56306232031481,-117.6702111771607,856.97
1011,good,35.562972506637216,-117.67022041310194,857.55
1012,good,35.56288265081944,-117.67022888858155,858.1
1013,good,35.56279264057297,-117.67023457724112,858.68
1014,good,35.562702630326505,-117.67024026590069,859.3
1015,good,35.562603619055395,-117.67024652342621,859.83
1016,good,35.562513577609806,-117.67025116449705,860.42
1017,good,35.5624234677936,-117.67025350985251,860.95
1018,good,35.56233335797739,-117.670255855208,861.56
1019,good,35.56223423717955,-117.67025843509902,862.18
1020,good,35.56214411898031,-117.67025973729365,862.7
1021,good,35.56205398889769,-117.67025956075655,863.31
1022,good,35.56196385881507,-117.67025938421945,863.94
1023,good,35.56187372873245,-117.67025920768234,864.56
1024,good,35.56177471721175,-117.67026336906152,865.18
1025,good,35.56168484379995,-117.67027168949366,865.89
1026,good,35.56159497038816,-117.6702800099258,866.51
1027,good,35.56150513475715,-117.67028862249474,867.02
1028,good,35.56141755435732,-117.6703146734546,867.53
1029,good,35.56132121591751,-117.67034332951044,868.06
1030,good,35.56123363551768,-117.6703693804703,868.67
1031,good,35.56114614141773,-117.67039583812806,869.19
1032,good,35.56105926947853,-117.67042522778826,869.8
1033,good,35.560972397539324,-117.67045461744846,870.36
1034,good,35.5608768384062,-117.67048694607467,870.98
1035,good,35.56078765057777,-117.67049768317825,871.55
1036,good,35.56069756615745,-117.67050119898175,872.17
1037,good,35.56060748173713,-117.67050471478527,872.8
1038,good,35.560509127275616,-117.67049852431659,873.36
1039,good,35.560420997659214,-117.67047541348526,873.91
1040,good,35.560332868042806,-117.67045230265396,874.46
1041,good,35.5602447384264,-117.67042919182263,875.04
1042,good,35.5601560055581,-117.67041879939592,875.66
1043,good,35.5600573105587,-117.6704303239115,876.27
1044,good,35.55996758783197,-117.67044080074386,876.87
1045,good,35.55987786510524,-117.67045127757622,877.42
1046,good,35.55978814237851,-117.67046175440858,878.02
1047,good,35.55969841965178,-117.67047223124092,878.6
1048,good,35.55959972465238,-117.67048375575652,879.29
1049,good,35.559510001925645,-117.67049423258887,880.01
1050,good,35.55942027919892,-117.67050470942122,880.73
1051,good,35.55933055647219,-117.67051518625358,881.42
1052,good,35.55923332546816,-117.67053508077828,882.13
1053,good,35.55914795981997,-117.67057046806299,882.94
1054,good,35.55906259417178,-117.6706058553477,883.61
1055,good,35.55897722852358,-117.67064124263243,884.34
1056,good,35.55889186287539,-117.67067662991714,884.47
1057,good,35.55880581291215,-117.67070917407501,885.09
1058,good,35.55870966170978,-117.6707387562019,885.74
1059,good,35.55863973356259,-117.670760270476,886.61
1060,good,35.55856980541542,-117.67078178475009,887.25
1061,good,35.55849987726823,-117.67080329902417,887.95
1062,good,35.55842994912105,-117.67082481329827,887.95
1063,good,35.558350246330356,-117.67084242384352,888.75
1064,good,35.55827877706314,-117.67085410803082,889.38
1065,good,35.55819837413752,-117.67086725274154,890.1
1066,good,35.5581269048703,-117.67087893692886,890.82
1067,good,35.55805543560308,-117.67089062111616,891.55
1068,good,35.55797492809023,-117.67090262357145,891.55
1069,good,35.55790311805671,-117.67091058605986,892.26
1070,good,35.55783130802318,-117.67091854854827,892.99
1071,good,35.55775949798966,-117.67092651103668,893.79
1072,good,35.55767886251017,-117.67093643684426,894.51
1073,good,35.557609695672234,-117.67096136548136,894.51
1074,good,35.557540528834295,-117.67098629411848,895.23
1075,good,35.55744542443213,-117.67102057099451,896.13
1076,good,35.55735896588471,-117.6710517317909,896.86
1077,good,35.55727252603276,-117.67108296981252,897.39
1078,good,35.557186143782836,-117.67111444577039,898.21
1079,good,35.55709976153292,-117.67114592172824,898.88
1080,good,35.557004741058,-117.67118054528189,899.54
1081,good,35.55691835880808,-117.67121202123974,900.29
1082,good,35.55683206228719,-117.67124384690933,901.0
1083,good,35.55674578162791,-117.67127573728266,901.64
1084,good,35.55665087290269,-117.67131081669332,902.5
1085,good,35.556564592243404,-117.67134270706664,903.01
1086,good,35.556479085926874,-117.67137742096388,903.66
1087,good,35.55639455218162,-117.67141568119536,903.98
1088,good,35.55631001843637,-117.67145394142683,904.63
1089,good,35.556216929056156,-117.67149563753233,905.57
1090,good,35.55612998090572,-117.67152468620452,906.3
1091,good,35.556043032755284,-117.67155373487671,906.96
1092,good,35.55595608460485,-117.67158278354891,907.76
1093,good,35.55586913645442,-117.6716118322211,908.2
1094,good,35.55577349348894,-117.67164378576051,908.68
1095,good,35.555686285271435,-117.67167145342322,909.45
1096,good,35.5555977174693,-117.67169190141269,910.27
1097,good,35.55550914966715,-117.67171234940216,911.26
1098,good,35.555420581865015,-117.67173279739164,912.12
1099,good,35.55532212714383,-117.67173408899859,912.88
1100,good,35.55523220328962,-117.67172662821964,913.46
1101,good,35.55514227943541,-117.67171916744068,913.98
1102,good,35.555052355581196,-117.67171170666174,914.6
1103,good,35.55496277264061,-117.67169980728013,915.33
1104,good,35.55486433910067,-117.6716853158046,915.95
1105,good,35.55477485406436,-117.67167214173591,916.56
1106,good,35.55468536902806,-117.67165896766723,917.55
1107,good,35.55459686453944,-117.67163970693538,918.17
1108,good,35.554501301078254,-117.67160739969958,918.8
1109,good,35.55441442520445,-117.67157802948522,919.44
1110,good,35.554327549330644,-117.67154865927085,920.09
1111,good,35.55424067345684,-117.67151928905649,920.86
1112,good,35.55415379758303,-117.67148991884214,921.66
1113,good,35.55405823412184,-117.67145761160634,922.83
1114,good,35.553971358248035,-117.67142824139198,923.46
1115,good,35.553887233624,-117.67138942658333,924.12
1116,good,35.553804764553824,-117.67134492852682,924.37
1117,good,35.55372229548364,-117.67130043047031,924.93
1118,good,35.55363157950644,-117.67125148260816,925.76
1119,good,35.55354911043625,-117.67120698455165,926.35
1120,good,35.55346664136607,-117.67116248649513,927.21
1121,good,35.553384288337334,-117.67111766849345,927.76
1122,good,35.553301979764285,-117.67107272792022,929.82
1123,good,35.55321144033393,-117.67102329328966,930.5
1124,good,35.55312913176088,-117.67097835271643,931.92
1125,good,35.55304682318783,-117.6709334121432,931.79
1126,good,35.55296451461478,-117.67088847156995,932.98
1127,good,35.5528735878761,-117.67084011611519,932.48
1128,good,35.55279085897961,-117.67079634670937,933.44
1129,good,35.55270813008312,-117.67075257730353,933.19
1130,good,35.55262540118663,-117.6707088078977,934.87
1131,good,35.55254267229014,-117.67066503849188,935.05
1132,good,35.55245121500923,-117.67061822731438,937.08
1133,good,35.55236761150555,-117.67057702160064,937.47
1134,good,35.55228400800187,-117.6705358158869,938.16
1135,good,35.552200404498194,-117.67049461017315,938.34
1136,good,35.55211680099451,-117.67045340445942,938.91
1137,good,35.552024837148096,-117.67040807817807,939.15
1138,good,35.551941233708355,-117.67036687249583,940.75
1139,good,35.551857630268614,-117.67032566681361,940.75
1140,good,35.55177402682887,-117.67028446113139,941.08
1141,good,35.551690423389125,-117.67024325544915,942.56
1142,good,35.551598459605415,-117.67019792919871,943.05
1143,good,35.55151451600462,-117.67015783550107,944.37
1144,good,35.55142935083728,-117.6701217350978,944.53
1145,good,35.55134418566994,-117.67008563469453,945.2
1146,good,35.5512590205026,-117.67004953429125,945.19
1147,good,35.55116533881852,-117.67000982384766,945.3
1148,good,35.55107728568562,-117.66998721693191,946.37
1149,good,35.550988592388926,-117.66996760106369,946.61
1150,good,35.55089989909223,-117.66994798519546,947.14
1151,good,35.550802336465864,-117.66992640774042,948.03
1152,good,35.550712985522416,-117.66991546467175,949.3
1153,good,35.55062285690379,-117.6699147772926,950.14
1154,good,35.55053272828517,-117.66991408991345,950.73
1155,good,35.550442599666546,-117.6699134025343,951.24
1156,good,35.55034346864142,-117.66991171815164,951.71
1157,good,35.55025335878391,-117.66990936509113,952.33
1158,good,35.55016324892641,-117.66990701203062,953.85
1159,good,35.550073364524394,-117.66990287727667,955.03
1160,good,35.54998689269527,-117.66987177418879,956.08
1161,good,35.54989177368324,-117.66983756079213,956.55
1162,good,35.54980530185412,-117.66980645770425,957.3
1163,good,35.54972160860407,-117.66976613581303,957.62
1164,good,35.54963933927819,-117.66972108960893,958.24
1165,good,35.5495570699523,-117.66967604340482,958.72
1166,good,35.54947020134068,-117.66961790475247,959.91
1167,good,35.5493925896224,-117.66956183246626,960.6
1168,good,35.54931497790411,-117.66950576018003,961.71
1169,good,35.54924311553872,-117.66943952412606,962.27
1170,good,35.54916587066514,-117.6693634758164,962.65
1171,good,35.549095648052784,-117.66929434098944,962.98
1172,good,35.54903285308456,-117.66921537553381,963.57
1173,good,35.54897102544919,-117.66913512979471,964.53
1174,good,35.54890919781382,-117.66905488405561,965.19
1175,good,35.54884451757557,-117.66896313160217,966.34
1176,good,35.54878937567843,-117.66887589500534,967.64
1177,good,35.548734233781296,-117.6687886584085,968.0
1178,good,35.54867909188416,-117.66870142181166,968.78
1179,good,35.54862648540133,-117.66861187200068,968.78
1180,good,35.54856862612956,-117.66851336003803,970.06
1181,good,35.54851602679159,-117.66842380370836,971.21
1182,good,35.548464910844935,-117.66833298858865,971.98
1183,good,35.548414791081406,-117.66824132811855,972.72
1184,good,35.54836467131787,-117.66814966764848,973.38
1185,good,35.548307850445966,-117.66805041015922,974.91
1186,good,35.54824917098703,-117.66796670075526,974.91
1187,good,35.54819049152808,-117.66788299135129,975.8
1188,good,35.54813181206914,-117.66779928194732,976.8
1189,good,35.54807038719414,-117.66771905710692,977.78
1190,good,35.54799282323824,-117.66764349775562,979.24
1191,good,35.54792231055106,-117.66757480743625,980.71
1192,good,35.54785179786388,-117.6675061171169,981.05
1193,good,35.54778257057174,-117.66743550538959,981.63
1194,good,35.54770670717413,-117.6673574040445,982.85
1195,good,35.547637740449034,-117.66728640282167,984.52
1196,good,35.5475699381561,-117.6672137444727,986.32
1197,good,35.54750222260147,-117.66714096268477,986.32
1198,good,35.54744032449991,-117.66706157476487,987.22
1199,good,35.54738062624788,-117.6669647209973,988.05
1200,good,35.54732635846807,-117.66687666902837,988.93
1201,good,35.547272191905506,-117.66678852395141,990.9
1202,good,35.54721802534294,-117.66670037887447,992.65
1203,good,35.547164079069205,-117.66661205037235,993.34
1204,good,35.54711222925272,-117.66650865151121,993.72
1205,good,35.547065093055906,-117.66641465254655,994.48
1206,good,35.547020089231836,-117.66631912924717,994.93
1207,good,35.546976310786576,-117.66622272998113,996.48
1208,good,35.54693122413832,-117.6661273599594,998.37
1209,good,35.54687236162847,-117.66602974401307,999.3
1210,good,35.54681885025589,-117.66594100224368,1000.07
1211,good,35.546765338883304,-117.6658522604743,1001.2
1212,good,35.546704285921244,-117.66577142353209,1003.3
1213,good,35.54663449085404,-117.6656852667055,1005.15
1214,good,35.54657104079294,-117.66560694231768,1006.11
1215,good,35.54650759079056,-117.66552861800236,1007.49
1216,good,35.546444140797895,-117.66545029369902,1008.9
1217,good,35.546378078877005,-117.66537554855748,1009.31
1218,good,35.54630024456491,-117.66530040821667,1010.49
1219,good,35.54622948609937,-117.66523209881592,1011.85
1220,good,35.54615872763383,-117.66516378941517,1013.27
1221,good,35.54608796916829,-117.66509548001443,1014.85
1222,good,35.54601721070275,-117.66502717061368,1017.13
1223,good,35.54593060711834,-117.66497201523225,1018.05
1224,good,35.54584498056613,-117.66493758984122,1019.08
1225,good,35.54575896183831,-117.66490515584198,1020.96
1226,good,35.54566991814962,-117.66488808200816,1020.46
1227,good,35.54558022147584,-117.66487993721827,1022.5
1228,good,35.54548110429422,-117.66487714282859,1022.21
1229,good,35.54539099638621,-117.6648756357081,1020.82
1230,good,35.54530088355577,-117.66487781610249,1019.97
1231,good,35.54521077072532,-117.66487999649688,1018.96
1232,good,35.54511172112634,-117.66487908066337,1018.46
1233,good,35.54502184255105,-117.66487084182303,1017.99
1234,good,35.54493196397576,-117.6648626029827,1017.43
1235,good,35.544842085400475,-117.66485436414236,1016.93
1236,good,35.544753499622786,-117.66483787727547,1016.26
1237,good,35.54465890750406,-117.66480154450046,1015.24
1238,good,35.54457291466885,-117.664768514705,1014.2
1239,good,35.54448692183364,-117.66473548490953,1013.25
1240,good,35.54440719394754,-117.66468421961439,1012.94
1241,good,35.54432774035945,-117.66463215591513,1012.48
1242,good,35.54424034141254,-117.66457488584597,1012.13
1243,good,35.54415484009381,-117.66455433057104,1011.72
1244,bad,,,
1245,bad,,,
1246,bad,,,
1247,bad,,,
1248,bad,,,
1249,bad,,,
1250,bad,,,
1251,bad,,,
1252,bad,,,
1253,bad,,,
1254,bad,,,
1255,bad,,,
1256,bad,,,
1257,bad,,,
1258,bad,,,
1259,bad,,,
1260,bad,,,
1261,bad,,,
1262,bad,,,
1263,bad,,,
1264,bad,,,
1265,good,35.54406475112841,-117.66455767674388,1011.31
1266,good,35.54397747048301,-117.66457009751204,1010.97
1267,good,35.5439081638483,-117.66464059815479,1010.8
1268,good,35.543831926550126,-117.66471814886182,1010.38
1269,good,35.54376557487409,-117.66479271698816,1009.73
1270,good,35.543700223927324,-117.66486866261258,1008.97
1271,good,35.54363487298056,-117.664944608237,1008.93
1272,good,35.54356952209389,-117.66502055379158,1008.2
1273,good,35.54349763614103,-117.6651040938755,1007.54
1274,good,35.5434322852748,-117.66518003940634,1007.54
1275,good,35.54336693443637,-117.66525598490486,1006.86
1276,good,35.54330158365066,-117.6653319303421,1006.14
1277,good,35.54322969778637,-117.6654154703231,1005.47
1278,good,35.54316400899062,-117.66549097485598,1005.36
1279,good,35.54309789785815,-117.66556592848775,1004.73
1280,good,35.543031786725685,-117.66564088211953,1004.2
1281,good,35.542962948453265,-117.66571205510148,1003.57
1282,good,35.54288705008717,-117.66579010101734,1003.39
1283,good,35.54281805161864,-117.66586105180252,1002.49
1284,good,35.54274905315167,-117.66593200258612,1001.71
1285,good,35.542680054720954,-117.66600295333242,1001.07
1286,good,35.54261105633043,-117.66607390403739,1000.86
1287,good,35.54253515810086,-117.66615194981286,1000.2
1288,good,35.54246615976047,-117.66622290046628,999.73
1289,good,35.54239716144797,-117.66629385109103,999.31
1290,good,35.54232816313547,-117.66636480171577,999.16
1291,good,35.54225916482298,-117.66643575234052,998.7
1292,good,35.54218870445889,-117.66652082425436,998.45
1293,good,35.54212703947453,-117.66660125036887,997.57
1294,good,35.54206537449017,-117.66668167648338,997.14
1295,good,35.54200370950581,-117.66676210259789,996.16
1296,good,35.54194520929023,-117.66685805533116,995.98
1297,good,35.54190952792214,-117.66695932122761,995.22
1298,good,35.54187384655403,-117.66706058712407,995.06
1299,good,35.541838165185936,-117.66716185302052,994.35
1300,good,35.54180248381783,-117.66726311891696,994.28
1301,good,35.54176569555054,-117.66737570211939,994.18
1302,good,35.54173511974754,-117.66747943802511,993.86
1303,good,35.541704543944554,-117.66758317393084,993.93
1304,good,35.54167396814156,-117.66768690983656,993.69
1305,good,35.54164339235953,-117.66779064567116,993.27
1306,good,35.541609759024176,-117.66790475500483,993.18
1307,good,35.54157918326476,-117.6680084907627,993.12
1308,good,35.54154860750535,-117.66811222652058,992.62
1309,good,35.54151803175003,-117.66821596226455,992.59
1310,good,35.541487456041885,-117.66831969784849,992.45
1311,good,35.541453822762925,-117.6684338069908,991.82
1312,good,35.54142324705479,-117.66853754257474,991.49
1313,good,35.54139267134664,-117.66864127815867,991.16
1314,good,35.5413620956385,-117.6687450137426,990.37
1315,good,35.54132937566209,-117.66885951700232,990.31
1316,good,35.54129997321198,-117.6689637588822,990.31
1317,good,35.54127057076187,-117.6690680007621,989.7
1318,good,35.54124116831175,-117.66917224264198,989.39
1319,good,35.54121176586164,-117.66927648452187,989.07
1320,good,35.54118230209658,-117.66939229116502,988.22
1321,good,35.54115617722616,-117.6694978315573,987.97
1322,good,35.54113005235575,-117.66960337194956,987.79
1323,good,35.54110443282077,-117.66970909432754,987.22
1324,good,35.54107964672071,-117.66981511684918,986.66
1325,good,35.54105238201064,-117.66993174162299,986.41
1326,good,35.54102759591058,-117.67003776414462,986.09
1327,good,35.541002809810514,-117.67014378666627,985.44
1328,good,35.54099232224989,-117.67025327885511,985.22
1329,good,35.54098215897092,-117.67036284973378,985.04
1330,good,35.54097097936405,-117.67048337770031,984.53
1331,good,35.54096350459517,-117.67059284326322,984.28
1332,good,35.54097937580669,-117.67070139430484,983.88
1333,good,35.540995247018216,-117.67080994534645,983.56
1334,good,35.54101333020303,-117.67091770818547,983.27
1335,good,35.541051005274255,-117.6710299104079,983.04
1336,good,35.541085255339006,-117.6711319124283,982.87
1337,good,35.541119505403756,-117.67123391444868,982.85
1338,good,35.541153719137235,-117.67133593484112,982.54
1339,good,35.5411913394868,-117.67144816473528,982.2
1340,good,35.54122553980459,-117.67155019191179,982.18
1341,good,35.54125974012238,-117.67165221908829,981.84
1342,good,35.54129160804659,-117.67175528490641,981.43
1343,good,35.541319006849044,-117.67186034087571,980.94
1344,good,35.54134914553174,-117.67197590244193,980.42
1345,good,35.54137654433419,-117.67208095841123,979.95
1346,good,35.54140394313664,-117.67218601438053,979.74
1347,good,35.541431341959616,-117.6722910704285,979.32
1348,good,35.54145874080853,-117.67239612657596,978.9
1349,good,35.541488879542335,-117.67251168833816,978.35
1350,good,35.54151627839125,-117.67261674448561,978.08
1351,good,35.54154367724016,-117.67272180063307,977.75
1352,good,35.54157107608908,-117.67282685678053,977.51
1353,good,35.541598474964225,-117.67293191302856,977.36
1354,good,35.54162861375146,-117.67304747499564,977.02
1355,good,35.54165601264895,-117.67315253132935,976.33
1356,good,35.541683411546444,-117.67325758766306,976.12
1357,good,35.54171081044393,-117.67336264399677,975.67
1358,good,35.54174094924226,-117.67347820600635,975.18
1359,good,35.54176834818621,-117.67358326251822,974.82
1360,good,35.541795747130166,-117.67368831903009,974.42
1361,good,35.54182314607412,-117.67379337554196,974.02
1362,good,35.54185054501807,-117.67389843205383,973.18
1363,good,35.54188068385643,-117.67401399421688,972.91
1364,good,35.54190791228579,-117.67411911719127,972.5
1365,good,35.54193510755723,-117.67422425308983,972.16
1366,good,35.54196230282867,-117.67432938898838,971.99
1367,good,35.54198949810011,-117.67443452488695,971.73
1368,good,35.54201941289869,-117.67455017437536,971.13
1369,good,35.54204641131653,-117.6746553858848,971.06
1370,good,35.54207315489543,-117.67476069527713,970.91
1371,good,35.542099898474326,-117.67486600466947,970.81
1372,good,35.54212664205322,-117.67497131406179,970.75
1373,good,35.542156059990006,-117.67508715439335,970.67
1374,good,35.5421828035916,-117.67519246387506,970.31
1375,good,35.54220954721296,-117.67529777343461,969.97
1376,good,35.542236290834325,-117.67540308299414,969.47
1377,good,35.54226303445569,-117.67550839255368,968.85
1378,good,35.542292452439185,-117.67562423306919,968.14
1379,good,35.542319196066465,-117.67572954265204,967.6
1380,good,35.54234593973231,-117.67583485238674,966.61
1381,good,35.542372683398156,-117.67594016212146,966.23
1382,good,35.54240210143058,-117.67605600282964,965.88
1383,good,35.54242884509643,-117.67616131256436,965.63
1384,good,35.54245558876227,-117.67626662229907,965.3
1385,good,35.54248045470617,-117.67637260879593,965.04
1386,good,35.542504631950266,-117.67647884351163,965.0
1387,good,35.54253122691877,-117.6765957016989,964.63
1388,good,35.54255540416286,-117.6767019364146,964.39
1389,good,35.542579581406955,-117.67680817113029,964.14
1390,good,35.54260375865105,-117.67691440584599,963.77
1391,good,35.54261029605078,-117.67702397223788,963.33
1392,good,35.542613739301494,-117.67714520314098,962.51
1393,good,35.54261686952941,-117.67725541305289,962.17
1394,good,35.542619999757335,-117.67736562296481,961.83
1395,good,35.54262312998525,-117.67747583287672,961.48
1396,good,35.5426134995075,-117.67758542674443,961.08
1397,good,35.5426022602754,-117.67770594882637,960.38
1398,good,35.54259204279167,-117.67781551435539,959.73
1399,good,35.542581825307934,-117.67792507988442,959.4
1400,good,35.542571671720985,-117.67803465381616,959.08
1401,good,35.542561712069464,-117.67815534416843,958.39
1402,good,35.5425526578408,-117.6782650626705,958.14
1403,good,35.542543603612145,-117.67837478117256,958.12
1404,good,35.54253454938349,-117.67848449967464,958.12
1405,good,35.542525495154834,-117.67859421817671,958.03
1406,good,35.542515798899274,-117.67871494038563,957.38
1407,good,35.542507094233486,-117.67882470116588,957.03
1408,good,35.542498389567704,-117.67893446194611,956.99
1409,good,35.542489684901916,-117.67904422272636,956.76
1410,good,35.542480980236135,-117.6791539835066,956.59
1411,good,35.542472743231485,-117.6792748647428,956.26
1412,good,35.54246560846715,-117.6793847949083,956.08
1413,good,35.54245847370281,-117.67949472507381,955.93
1414,good,35.54245133893847,-117.67960465523932,955.73
1415,good,35.54244420417413,-117.67971458540484,955.4
1416,good,35.542436404494495,-117.67983551324633,954.83
1417,good,35.54242937741992,-117.67994545374465,954.33
1418,good,35.542422350345355,-117.68005539424298,953.74
1419,good,35.54241532327079,-117.6801653347413,953.27
1420,good,35.542408296196214,-117.68027527523964,952.83
1421,bad,,,
1422,bad,,,
1423,bad,,,
1424,bad,,,
1425,bad,,,
1426,good,35.54240214250495,-117.68039632968885,952.04
1427,good,35.54239798258133,-117.68050648830558,951.67
1428,good,35.5423938226577,-117.68061664692233,951.43
1429,good,35.542389662734074,-117.68072680553907,951.21
1430,good,35.542385086818236,-117.68084798001347,950.88
1431,good,35.542380926895625,-117.68095813860324,950.56
1432,good,35.54237676697302,-117.68106829719301,950.22
1433,good,35.54237260705041,-117.68117845578278,949.84
1434,good,35.54236844712781,-117.68128861437255,949.38
1435,good,35.542363871213176,-117.68140978881497,948.46
1436,good,35.54235971129153,-117.6815199473792,947.96
1437,good,35.54235555136989,-117.68163010594343,947.64
1438,good,35.54235139144824,-117.68174026450764,947.4
1439,good,35.54234692094119,-117.68185040283659,947.17
1440,good,35.54234095735623,-117.68197148684764,946.84
1441,good,35.542335535915356,-117.68208156322133,946.66
1442,good,35.54233011447449,-117.68219163959502,946.64
1443,good,35.54232469303361,-117.6823017159687,946.55
1444,good,35.54231927159274,-117.68241179234239,946.23
1445,good,35.54231185043153,-117.68253275349502,945.96
1446,good,35.54230488724541,-117.68264269991575,945.78
1447,good,35.54229792405928,-117.68275264633645,945.42
1448,good,35.54229096087315,-117.68286259275716,944.94
1449,good,35.54228330136996,-117.68298353379552,943.61
1450,good,35.54227633818668,-117.68309348017135,942.86
1451,good,35.54226937500339,-117.68320342654718,942.27
1452,good,35.54226241182011,-117.68331337292301,941.84
1453,good,35.54225544863683,-117.68342331929884,941.42
1454,good,35.54224807972673,-117.68354428693392,940.85
1455,good,35.542241568517255,-117.68365427471599,940.61
1456,good,35.54223505730777,-117.68376426249804,940.44
1457,good,35.54222854609829,-117.68387425028011,940.27
1458,good,35.542222034888816,-117.68398423806218,940.37
1459,good,35.54215810696661,-117.68405545474542,940.37
1460,good,35.54208337867825,-117.68409406277324,940.12
1461,bad,,,
1462,bad,,,
1463,bad,,,
1464,bad,,,
1465,bad,,,
1466,bad,,,
1467,bad,,,
1468,bad,,,
1469,bad,,,
1470,bad,,,
1471,bad,,,
1472,bad,,,
1473,good,35.54199818811832,-117.68412895657256,940.08
1474,good,35.54191935792732,-117.68415235861873,940.04
1475,good,35.54184128721103,-117.6841788560077,939.7
1476,good,35.54176495618213,-117.6842124437301,939.7
1477,good,35.54168862515322,-117.68424603145249,939.6
1478,good,35.54161229412432,-117.68427961917487,939.12
1479,good,35.54153596309542,-117.68431320689726,938.92
1480,good,35.541451150841084,-117.6843505265888,938.72
1481,good,35.54144266961565,-117.68435425855795,938.46
1482,good,35.54144266961565,-117.68435425855795,938.46
1483,good,35.54141245717597,-117.68439507486218,938.46
1484,good,35.54137636094768,-117.68444434279078,938.27
1485,good,35.541340264719395,-117.68449361071939,938.01
1486,good,35.5413041684911,-117.68454287864799,937.7
1487,good,35.54126807226281,-117.68459214657659,937.55
1488,good,35.54123197603452,-117.6846414145052,937.26
1489,good,35.54119587980623,-117.6846906824338,937.09
1490,good,35.54115978357794,-117.6847399503624,936.81
1491,good,35.541123687349646,-117.68478921829102,936.81
1492,good,35.541087591121354,-117.68483848621962,936.3
1493,good,35.54105149489306,-117.68488775414822,936.3
1494,good,35.54102141470282,-117.68492881075538,936.12
1495,good,35.54098531847453,-117.684978078684,935.93
1496,good,35.54094922224624,-117.6850273466126,935.68
1497,good,35.54091312601795,-117.6850766145412,935.57
1498,good,35.540877029789655,-117.6851258824698,935.31
1499,good,35.54084093356137,-117.68517515039841,935.31
1500,good,35.54080483733308,-117.68522441832701,934.96
1501,good,35.540768741104785,-117.68527368625561,934.96
1502,good,35.54073264487649,-117.68532295418422,934.55
1503,good,35.54069654864821,-117.68537222211282,934.33
1504,good,35.540660452419914,-117.68542149004142,934.33
1505,good,35.540642404305764,-117.68544612400574,934.13
1506,good,35.54063650454007,-117.68545444810877,934.13
1507,good,35.54054675033475,-117.68557736749679,933.45
1508,good,35.54054675033475,-117.68557736749679,933.45
1509,good,35.53756252528071,-117.68611025756611,930.51
1510,good,35.53750820080297,-117.68607100508936,930.51
1511,good,35.53745387632523,-117.6860317526126,930.71
1512,good,35.53740731248716,-117.68599810763253,930.83
